Time,Sydney_Downlink_Best_SAT_ID,Sydney_Downlink_BEST_SNR,Sydney_Downlink_BEST_RSSI,Sydney_Downlink_BEST_Thrpt,Sydney_Downlink_BEST_BER_MQAM,Sydney_Downlink_BEST_BER_QPSK,Sydney_Downlink_BEST_Latency,Melbourne_Uplink_Best_SAT_ID,Melbourne_Uplink_BEST_SNR,Melbourne_Uplink_BEST_RSSI,Melbourne_Uplink_BEST_Thrpt,Melbourne_Uplink_BEST_BER_MQAM,Melbourne_Uplink_BEST_BER_QPSK,Melbourne_Uplink_BEST_Latency
10-Apr-2025 12:00:00,LEO35,-1.50202446955289,-121.453115352509,184.0551996166048,0.265039292225243,0.117094919306009,3.2724858340827,LEO35,9.28944389119249,-112.880134487927,464.4180039160261,0.0721991051531295,1.88735569569173e-05,2.8438490761584
10-Apr-2025 12:00:30,LEO35,0.014225848992794,-119.936865033963,238.98239072149468,0.245321888214559,0.0783099484607361,2.9568547291505998,LEO35,9.80806058078424,-112.361517798336,486.6006411970463,0.0624642327394777,6.0884772646921e-06,3.0973103234554
10-Apr-2025 12:01:00,LEO35,3.13866116648404,-116.812429716472,384.6953355394316,0.195358745851241,0.0211896703223176,2.7826863802124997,LEO35,3.28008283891526,-118.889495540204,235.36539508246327,0.192801801987023,0.0195518211428651,3.4734559635405
10-Apr-2025 12:01:30,LEO35,3.95537392252996,-115.995716960426,429.54885698415853,0.180268007663222,0.0128773299105705,2.7769731703945,LEO68,8.80033512161977,-113.3692432575,443.7513615292158,0.0817622827591982,4.90552508858132e-05,3.5317437810506
10-Apr-2025 12:02:00,LEO35,2.19740442279391,-117.753686460162,336.3285557879419,0.211743220110781,0.0342794445438773,2.9407637747456,LEO68,9.68079219230835,-112.488786186811,481.13272717418954,0.0648091509365166,8.13444182353208e-06,3.0588944843959998
10-Apr-2025 12:02:30,LEO35,-0.871376223637412,-120.822467106594,205.6396584519539,0.257184801063545,0.100409307017205,3.2484313421745,LEO68,10.9070111448288,-111.262567234291,534.4104705326814,0.0436664211207382,3.44593504876208e-07,2.6849356197088
10-Apr-2025 12:03:00,LEO68,-2.46978654648775,-122.420877429444,154.33556533359527,0.276176299280266,0.143617712888844,4.5021210029788,LEO68,12.8593583885622,-109.310219990558,621.5004949946833,0.0185067117645206,2.5564777557630103e-10,2.4558504521684
10-Apr-2025 12:03:30,LEO79,-1.37863146135403,-121.32972234431,188.13869458480931,0.263540378114271,0.113782353161592,4.9222864900601,LEO68,13.0204658477957,-109.149112531324,628.7861575999956,0.0169679794940091,1.21031666245621e-10,2.4134394630069997
10-Apr-2025 12:04:00,LEO68,-1.52826833104793,-121.479359214004,183.19540130943298,0.26535574132108,0.117802041068175,4.3333289954118,LEO68,7.36027883119161,-114.809299547928,384.55932874720764,0.111253574930115,0.0004832278473796,2.566956377087
10-Apr-2025 12:04:30,LEO79,-2.75410736209716,-122.705198245053,146.36334683596135,0.279245983881041,0.151520363890018,3.8578814470201,LEO68,8.06142927630697,-114.108149102813,413.0485777591362,0.0967197513356796,0.0001734108500075,2.8851133646796
10-Apr-2025 12:05:00,LEO79,0.0056167773319941,-119.945474105624,238.6410780339365,0.245442002769955,0.0785154311990145,3.4164100314390002,LEO68,7.72422394749563,-114.445354431624,399.2640761393976,0.103682812646638,0.000289432104865,3.3206203490781
10-Apr-2025 12:05:30,LEO79,2.32982266127198,-117.621268221684,342.9088193055792,0.209506245347196,0.032207633509042,3.0723943531362,LEO68,1.82358415088041,-120.345994228239,190.8953957820263,0.21793558185207,0.0405278421740573,3.8333028135605
10-Apr-2025 12:06:00,LEO79,-2.45042862608534,-122.401519509042,154.8906539421549,0.275964034543078,0.143080695324743,2.8616242818972,LEO34,6.79836236943609,-115.371216009684,362.23288200305274,0.1229885016166,0.0009894565576033,3.5178948205958998
10-Apr-2025 12:06:30,LEO79,3.49555087537091,-116.455540007585,403.9771059293251,0.188860021625636,0.017218674261818,2.8144476294855,LEO34,8.85389353551996,-113.3156848436,446.0016823072863,0.080699745391089,4.44013194168733e-05,3.0671012767364
10-Apr-2025 12:07:00,LEO79,0.34937222506656,-119.60171865789,252.5320564722061,0.240571642122206,0.0704757537539406,2.9388217242173003,LEO34,12.3295237256449,-109.840054653475,597.6362980767517,0.02415916973358,2.49085214729992e-09,2.7211738515607
10-Apr-2025 12:07:30,LEO79,0.793578696228678,-119.157512186728,271.2782831958084,0.234050854980418,0.0606297778845414,3.2148045650585,LEO34,11.1037818622588,-111.065796516861,543.073779078229,0.0406153465960285,1.90580690771468e-07,2.5240641388465
10-Apr-2025 12:08:00,LEO34,0.509452167922817,-119.441638715033,259.18443212872984,0.238251377424571,0.066853576025247,3.2948621574329002,LEO34,14.6108382758308,-107.558740103289,701.3326762184057,0.0060700221396591,1.43270231095319e-14,2.5113283421324
10-Apr-2025 12:08:30,LEO34,3.50715789361541,-116.443932989341,404.6126113115053,0.188646125145469,0.0170984943858641,2.8794466475895,LEO34,13.1997826255919,-108.969795753528,636.910385244154,0.015353528866876,5.0971481892924296e-11,2.6856572438724
10-Apr-2025 12:09:00,LEO34,4.19466657436728,-115.756424308589,443.17068773998926,0.175703951273811,0.0109476889872112,2.5874552014476997,LEO34,7.09674141241236,-115.072836966707,374.02939904595945,0.116755092810647,0.0006835955228033,3.0146717006969
10-Apr-2025 12:09:30,LEO34,4.04823373751265,-115.902857145444,434.80985351801775,0.178504191584867,0.0121025294302865,2.4635678370665,LEO34,6.26586873858778,-115.903709640532,341.5307931256256,0.134081229976242,0.0018104220546207,3.4542245900025
10-Apr-2025 12:10:00,LEO34,2.72968699737571,-117.22140388558,363.22865244202615,0.202614961689545,0.0264081987499383,2.5327626956031,LEO67,6.17762916838024,-115.99194921074,338.145601961483,0.135911296079324,0.0019882098873465,3.5224154762552
10-Apr-2025 12:10:30,LEO34,2.63512551975194,-117.315965363204,358.3629528303013,0.204262985082156,0.027717442360291,2.780658838355,LEO67,13.1685831460207,-109.000995233099,635.495725479638,0.015627029149057,5.939749144291709e-11,3.1096279252971
10-Apr-2025 12:11:00,LEO34,0.216256307961999,-119.734834574994,247.08902820043087,0.242475751225122,0.0735479694933175,3.1653917357542998,LEO67,10.459171819949,-111.710406559171,514.8047465510836,0.0509869310991988,1.20907634861097e-06,2.8104380471935
10-Apr-2025 12:11:30,LEO67,-1.38929854438004,-121.340389427336,187.78301569850825,0.263670677157071,0.114067898969216,4.7537254865405,LEO67,12.4957885548549,-109.673789824265,605.108541454976,0.0222877118404311,1.25504329499561e-09,2.6636798874695002
10-Apr-2025 12:12:00,LEO67,-2.58226869825903,-122.533359581215,151.1412889672451,0.277401422364718,0.146741085354626,4.6537750356853,LEO67,12.3251137316762,-109.844464647444,597.4383175385227,0.0242100189297681,2.5356751505265e-09,2.6944683252954
10-Apr-2025 12:12:30,LEO34,-3.32297829452752,-123.274069177484,131.40761645075034,0.285124019054893,0.1673621241966,4.7624537707969,LEO67,8.52962078213885,-113.639957596981,432.4270320972824,0.0871825812563859,7.97834848643385e-05,2.8970664977099
10-Apr-2025 12:13:00,LEO78,-0.827445735381076,-120.778536618337,207.20974129546548,0.256619534516786,0.099272305545231,3.3541354969736,LEO67,11.5134813879165,-110.656096991203,561.2013546559839,0.0346111407077127,5.0922839329035e-08,3.2391755616838003
10-Apr-2025 12:13:30,LEO78,-0.404813991836619,-120.355904874793,222.76118583576869,0.251058484730619,0.0885376419993295,2.9220729049574,LEO67,1.58274259097864,-120.586835788141,184.0650809916849,0.221828511978093,0.0448593068638572,3.6817870202577003
10-Apr-2025 12:14:00,LEO78,5.49738109465557,-114.453709788301,520.848291624732,0.149891196711336,0.0038714614939035,2.609182632231,LEO33,5.92478098359521,-116.244797395525,328.5198551407423,0.141136721586635,0.0025758124627733,3.6830113002838
10-Apr-2025 12:14:30,LEO78,6.0047041604425,-113.946386722514,552.5839992421207,0.139488249003377,0.0023769323968055,2.4617091876106,LEO33,3.12151797135928,-119.04806040776,230.2691282843342,0.195667050588367,0.0213939977890246,3.1622260358849
10-Apr-2025 12:15:00,LEO78,6.49346645512685,-113.457624427829,583.8711106540384,0.129348508239518,0.0014101356222506,2.5091558659292,LEO33,16.1589014620279,-106.010676917092,772.8182975964222,0.0015207588809339,5.05188785910719e-20,2.7206433279012003
10-Apr-2025 12:15:30,LEO78,1.53512878473336,-118.415962098223,304.5547812047825,0.222589132049031,0.0457433029147328,2.7413881167753,LEO33,12.0721105050853,-110.097467874034,586.0990258174677,0.0272312932967545,6.853020908180581e-09,2.4029372858222002
10-Apr-2025 12:16:00,LEO78,2.09512554428225,-117.855965338674,331.2973400717592,0.213455528783863,0.0359307216147797,3.1171901169050997,LEO33,17.2724655180136,-104.897112861106,824.6288908361311,0.0004077189462085,2.55387933903981e-25,2.2623405495932003
10-Apr-2025 12:16:30,LEO33,2.02998751943441,-117.921103363522,328.1165767943087,0.214538968071951,0.0370053912065179,2.9126602660952003,LEO33,16.8158449509115,-105.353733428208,803.3504762080879,0.0007266551703192,5.52810742792643e-23,2.3313196615706997
10-Apr-2025 12:17:00,LEO33,2.93980210686871,-117.011288776087,374.17226550342275,0.198912891872589,0.0236372318015127,2.5107024918857004,LEO33,13.8877700443315,-108.281808334788,668.2181674485245,0.0100968850957187,1.30876555366761e-12,2.5931943557765
10-Apr-2025 12:17:30,LEO33,6.1092247099667,-113.841866172989,559.2175429978914,0.13732782339781,0.0021354060891192,2.2574811039389,LEO33,9.15753487354795,-113.012043505572,458.8191346684885,0.0747454629737005,2.46686012843359e-05,2.9976625450371
10-Apr-2025 12:18:00,LEO33,4.5087782662395,-115.442312616717,461.3673078242874,0.169622194604108,0.0087367949769388,2.2051894652197004,LEO33,6.807912564787,-115.361665814333,362.6083275944166,0.122789056009138,0.0009781686156358,3.4952871027204
10-Apr-2025 12:18:30,LEO33,7.8626101224142,-112.088480760542,674.8383171341067,0.100817758910764,0.0002356171135457,2.3672897466468,LEO66,5.671225700044,-116.498352679076,318.9810804933033,0.14634367912103,0.0032946619965814,3.5686299682272997
10-Apr-2025 12:19:00,LEO33,3.87434766411673,-116.076743218839,424.98456397684095,0.181799333572622,0.0135808356799947,2.705431832375,LEO66,5.92234450322584,-116.247233875894,328.42764550421236,0.141186925055202,0.0025820751161319,3.2187379597582
10-Apr-2025 12:19:30,LEO33,-2.8892188062874,-122.840309689244,142.69230668796635,0.280673578515746,0.155282406250635,3.1634360621936,LEO66,9.8423096621663,-112.327268716953,488.0747145816546,0.0618384563068108,5.62396215135282e-06,2.9915573761684
10-Apr-2025 12:20:00,LEO33,-3.89325334782504,-123.844344230781,117.69802426080132,0.290676406325777,0.183172135673684,3.6966945899703,LEO66,11.0891044393664,-111.080473939753,542.4265795449276,0.0408392817103939,1.99368795301891e-07,2.9160954802584
10-Apr-2025 12:20:30,LEO66,-1.85122563920183,-121.802316522158,172.86296311766435,0.269183198919354,0.12656984356376,4.944227259365101,LEO66,7.58949823505387,-114.580080144066,393.79919550379657,0.106480193598128,0.0003515559302838,3.003826994366
10-Apr-2025 12:21:00,LEO33,-3.36711985780401,-123.31821074076,130.3013583831749,0.285565755992875,0.168590034297077,4.8865400672068,LEO66,7.60043134484565,-114.569147034274,394.24174714016533,0.10625292308504,0.0003461247140723,3.2413978596755997
10-Apr-2025 12:21:30,LEO77,0.504125136718812,-119.446965746237,258.96118484204385,0.238329125889429,0.0669728063403739,2.9003776387426,LEO66,8.96125828840707,-113.208320090713,450.5223451635418,0.0785804262207356,3.62304882180468e-05,3.59900828965
10-Apr-2025 12:22:00,LEO77,5.58229696319978,-114.368793919756,526.1055327951126,0.148160834798427,0.0035807266880148,2.4878945024382,LEO66,0.865900004920846,-121.303678374199,164.64899775747872,0.23296479721928,0.059089369324051,4.0446041311957
10-Apr-2025 12:22:30,LEO77,7.67502661073409,-112.276064272222,662.109349765379,0.104703479573858,0.0003109347798038,2.2246497530908997,LEO32,5.89758241198327,-116.271995967136,327.4911117877588,0.141696970721786,0.0026464058449643,3.3393767241877996
10-Apr-2025 12:23:00,LEO77,6.93718872927147,-113.013902153685,612.8408002041235,0.120088568685872,0.0008355081155978,2.1660526898850003,LEO32,8.89098202823723,-113.278596350883,447.5618763115625,0.079966000538847,4.14114014929298e-05,2.8233386990713
10-Apr-2025 12:23:30,LEO77,3.73840972010869,-116.212681162848,417.3825855585203,0.184352008262621,0.0148195204286164,2.3276659102111,LEO32,10.5797849837169,-111.589793395403,520.0692405373698,0.048965990432667,8.72819485557076e-07,2.4004256946981997
10-Apr-2025 12:24:00,LEO77,-1.07286799145386,-121.02395887441,198.5497665931263,0.259746968984361,0.105669969045635,2.6696556140089003,LEO32,13.6138246439244,-108.555753735195,655.72686529988,0.0120150845147742,6.02404768405756e-12,2.1275067704875
10-Apr-2025 12:24:30,LEO32,0.160609308836243,-119.79048157412,244.83758240146733,0.243264938931518,0.0748478977845286,3.0534224097194,LEO32,15.9347389227728,-106.234839456347,762.4242812084551,0.0019127559367791,4.13598837472934e-19,2.0652930315856004
10-Apr-2025 12:25:00,LEO32,3.7846716278216,-116.166419255135,419.9618074816427,0.183485623597518,0.0143896883677539,2.5638540961858998,LEO32,17.2229124628732,-104.946665916247,822.3176606451864,0.0004353116033014,4.70505093263604e-25,2.2315889281827
10-Apr-2025 12:25:30,LEO32,9.39694814994552,-110.554142733011,781.657180666874,0.0701436409543218,1.50853590188331e-05,2.1902652273812,LEO32,15.6718712273914,-106.497707151728,750.2526107793722,0.0024694893931978,4.26291404755261e-18,2.5825310245566
10-Apr-2025 12:26:00,LEO32,7.67594232788754,-112.275148555069,662.1712959062882,0.104684472487097,0.0003105224677868,1.9992864196263,LEO32,9.58499307524181,-112.584585303878,477.0270846134987,0.0665939079805875,1.00631896820204e-05,3.054899751132
10-Apr-2025 12:26:30,LEO32,1.43911197483492,-118.511978908121,300.10776648679445,0.224113925931566,0.0475532597939569,2.0430464632324,LEO32,6.76951975381925,-115.400058625301,361.09986311249924,0.123590789514854,0.0010241990688591,3.6008885507198
10-Apr-2025 12:27:00,LEO32,5.36141602635871,-114.589674856597,512.4776249886188,0.152651487208971,0.0043744031471529,2.3082456727734,LEO32,3.45972829921568,-118.709850079904,241.21143891085626,0.189519170495228,0.0175931116891659,4.1914225774739
10-Apr-2025 12:27:30,LEO32,6.17532185118999,-113.775769031766,563.4287717859764,0.135959108093001,0.001993039155035,2.7309526951887,LEO65,5.20641102787556,-116.963167351244,301.80397602775764,0.155781831822414,0.0050069958801927,3.3737486604414997
10-Apr-2025 12:28:00,LEO76,-3.04151880342026,-122.992609686376,138.64371422135352,0.28225907871399,0.159524941990933,4.8047813607843,LEO65,3.21394927915202,-118.955629099968,233.23254765751838,0.194000527000302,0.0203071556228574,3.2117167592631004
10-Apr-2025 12:28:30,LEO76,-2.65926410487097,-122.610354987827,148.9852734630947,0.278231936300463,0.148881559866506,4.1759771954888,LEO65,4.10827982970234,-118.061298549417,262.9372606246681,0.177358690383166,0.0116191587129592,3.1953117032250002
10-Apr-2025 12:29:00,LEO32,-0.421439315501118,-120.372530198457,222.13410568053914,0.251281480808645,0.0889524416853117,4.4363720233201,LEO65,8.45920154430583,-113.710376834814,429.4953220284786,0.0886049729120615,9.01248750419226e-05,3.326651861291
10-Apr-2025 12:29:30,LEO76,-0.169483352071936,-120.120574235028,231.77243496651363,0.247864402954579,0.0827382315837805,3.0095499843417,LEO65,7.71515836227576,-114.454420016844,398.89557227021027,0.103870813011726,0.000293296274337,3.5893893245064
10-Apr-2025 12:30:00,LEO76,4.36267391835158,-115.588416964605,452.85947512467004,0.17246347516593,0.0097209937278253,2.5162419961527998,LEO76,3.63160927130841,-118.537969107811,246.8756238653536,0.186342846780076,0.0158448608032618,3.9337649367111003
